'Bundesland','Gemeindekennziffer, Stand 31.12.2017','Regionalschlüssel 2017','Gemeindename 2017','Regionalschlüssel 2017','Name des Gemeindeverbands','Fläche in ha 31.12.2017','Bevölkerung am 31.12.2017 ','Name Stadt- und Gemeindetyp (einfach)'
'Schleswig-Holstein',1051121,10515178121,'Warwerort',10515178,'Büsum-Wesselburen',458,236,'Landgemeinde'
'Schleswig-Holstein',1051122,10515172122,'Weddingstedt',10515172,'Heider Umland',1779,2.326,'Landgemeinde'
'Schleswig-Holstein',1051125,10515169125,'Welmbüttel',10515169,'Eider',760,432,'Landgemeinde'
'Schleswig-Holstein',1051126,10515175126,'Wennbüttel',10515175,'Mitteldithmarschen',459,92,'Kleine Kleinstadt'
'Schleswig-Holstein',1051127,10515178127,'Wesselburen, Stadt',10515178,'Büsum-Wesselburen',514,3.336,'Landgemeinde'
'Schleswig-Holstein',1051128,10515178128,'Wesselburener Deichhausen',10515178,'Büsum-Wesselburen',507,107,'Landgemeinde'
'Schleswig-Holstein',1051129,10515178129,'Wesselburenerkoog',10515178,'Büsum-Wesselburen',2189,164,'Landgemeinde'
'Schleswig-Holstein',1051130,10515172130,'Wesseln',10515172,'Heider Umland',376,1.439,'Landgemeinde'
'Schleswig-Holstein',1051131,10515169131,'Westerborstel',10515169,'Eider',414,100,'Landgemeinde'
'Schleswig-Holstein',1051132,10515178132,'Westerdeichstrich',10515178,'Büsum-Wesselburen',749,866,'Landgemeinde'
'Schleswig-Holstein',1051133,10515169133,'Wiemerstedt',10515169,'Eider',508,152,'Landgemeinde'
'Schleswig-Holstein',1051134,10515175134,'Windbergen',10515175,'Mitteldithmarschen',1731,790,'Kleine Kleinstadt'
'Schleswig-Holstein',1051135,10515175135,'Wolmersdorf',10515175,'Mitteldithmarschen',610,330,'Kleine Kleinstadt'
'Schleswig-Holstein',1051136,10515169136,'Wrohm',10515169,'Eider',1145,691,'Landgemeinde'
'Schleswig-Holstein',1051137,10515175137,'Nordermeldorf',10515175,'Mitteldithmarschen',3410,586,'Kleine Kleinstadt'
'Schleswig-Holstein',1051138,10515175138,'Tensbüttel-Röst',10515175,'Mitteldithmarschen',1936,674,'Kleine Kleinstadt'
